country,year,month,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Low carbon - TWh,Other - TWh,climate_region
Sierra Leone,2023,4,27.63343253968254,71.95218253968254,0.16497023809523811,6.619404761904763,73.93471685915699,1.694842148411312,1.5012528247458374,5.255879252631578,0.3972,17210763.55689114,16350225.379046584,860538.1778445567,0.0,0.0,0.0,16350225.379046584,0.0,Desert
Sierra Leone,2023,5,26.33677035330261,82.4331797235023,0.6807507680491551,5.368241167434715,74.78878813163857,1.6973248074148422,1.523279327943109,5.255879252631578,0.3972,17784455.675454177,16895232.89168147,889222.7837727086,0.0,0.0,0.0,16895232.89168147,0.0,Desert
Sierra Leone,2023,6,24.845357142857143,90.05912698412699,0.6931646825396826,5.333690476190476,74.27246054882872,1.6958998522323454,1.5097585062621801,5.255879252631578,0.3972,17210763.55689114,16350225.379046584,860538.1778445567,0.0,0.0,0.0,16350225.379046584,0.0,Desert
Sierra Leone,2023,7,24.141397849462365,92.66609062980031,0.7071754992319508,5.686424731182796,73.69497624210048,1.694127030437699,1.4951190576233788,5.255879252631578,0.3972,17784455.675454177,16895232.89168147,889222.7837727086,0.0,0.0,0.0,16895232.89168147,0.0,Desert
Sierra Leone,2023,8,23.508660714285718,94.48511904761905,1.632217261904762,6.10202380952381,73.02353414692058,1.6922042827722723,1.4777242769391223,5.255879252631578,0.39720000000000005,11473842.371260758,10900150.252697721,573692.1185630378,0.0,0.0,0.0,10900150.252697721,0.0,Desert
Somalia,2022,8,27.73865740740741,57.726851851851855,0.017939814814814815,23.543865740740742,70.19054439225859,1.6778273326043118,1.4212211730559985,2.84125,0.3972,13080180.303237263,1376861.084551291,11703319.218685973,0.0,0.0,0.0,1376861.084551291,0.0,Steppe
Somalia,2022,9,28.046805555555554,59.96875,0.01645138888888889,20.043425925925927,71.41103371424109,1.6830091104954743,1.4482920164393078,2.84125,0.3972,32700450.758093156,3442152.7113782275,29258298.04671493,0.0,0.0,0.0,3442152.7113782275,0.0,Steppe
Somalia,2022,10,26.460147849462366,66.3418458781362,0.05365367383512545,14.896124551971328,70.86444685105229,1.6806767898470143,1.4362000928314667,2.84125,0.3972,33790465.78336293,3556891.135090835,30233574.648272097,0.0,0.0,0.0,3556891.135090835,0.0,Steppe
Somalia,2022,11,25.33363425925926,70.40069444444444,0.0291712962962963,13.99087962962963,70.14544023873633,1.6765314566535954,1.423198378579796,2.84125,0.3972,32700450.758093156,3442152.7113782275,29258298.04671493,0.0,0.0,0.0,3442152.7113782275,0.0,Steppe
Somalia,2022,12,24.81200716845878,69.06339605734767,0.023142921146953405,16.79426523297491,68.77939158424036,1.668507563490405,1.3988956617403683,2.84125,0.3972,33790465.78336293,3556891.135090835,30233574.648272097,0.0,0.0,0.0,3556891.135090835,0.0,Steppe
Somalia,2023,1,24.63413978494624,67.57056451612904,0.012569444444444444,19.400537634408604,67.95651302798126,1.664444700822881,1.382178639740132,2.84125,0.3972,33790465.78336293,3556891.135090835,30233574.648272097,0.0,0.0,0.0,3556891.135090835,0.0,Steppe
Somalia,2023,2,24.927232142857143,65.171875,0.0016666666666666668,17.884250992063492,67.70584933880531,1.6626053883250644,1.3787086134778639,2.84125,0.3972,30520420.707553614,3212675.8639530125,27307744.843600605,0.0,0.0,0.0,3212675.8639530125,0.0,Steppe
Somalia,2023,3,26.744937275985663,69.64964157706093,0.16502464157706093,15.995564516129031,72.10050653112836,1.6854893540671987,1.4647900027732441,2.84125,0.3972,33790465.78336293,3556891.135090835,30233574.648272097,0.0,0.0,0.0,3556891.135090835,0.0,Steppe
Somalia,2023,4,27.808171296296297,67.7099537037037,0.15765046296296295,13.601875,73.54329278816031,1.6905015944962152,1.499793236639863,2.84125,0.3972,32700450.758093156,3442152.7113782275,29258298.04671493,0.0,0.0,0.0,3442152.7113782275,0.0,Steppe
Somalia,2023,5,28.118167562724015,67.92809139784946,0.08036514336917562,15.910147849462364,74.01254885416616,1.6917286035237566,1.5122648653031894,2.84125,0.3972,33790465.78336293,3556891.135090835,30233574.648272097,0.0,0.0,0.0,3556891.135090835,0.0,Steppe
Somalia,2023,6,28.653171296296296,60.913657407407406,0.025543981481481483,21.941412037037036,72.59513838376311,1.6874838112781472,1.476045759163394,2.84125,0.3972,32700450.758093156,3442152.7113782275,29258298.04671493,0.0,0.0,0.0,3442152.7113782275,0.0,Steppe
Somalia,2023,7,28.30333781362007,57.453629032258064,0.028651433691756274,28.825246415770607,70.86310570353773,1.6807181342231405,1.4360435206242814,2.84125,0.3972,33790465.78336293,3556891.135090835,30233574.648272097,0.0,0.0,0.0,3556891.135090835,0.0,Steppe
Somalia,2023,8,28.259965277777777,57.16111111111111,0.020625,25.711354166666666,70.64927249519172,1.6799378587540765,1.4309566318725713,2.84125,0.3972,21800300.50539544,2294768.474252152,19505532.03114329,0.0,0.0,0.0,2294768.474252152,0.0,Steppe
South Africa,2022,8,14.932326388888889,47.00763888888889,0.0059375,12.664513888888889,47.32132051043215,1.475860642466827,1.1967301719362602,1.850851472388669,0.222,5923198318.149966,489663069.3763141,5065210091.100211,23677238838.12195,1077262793.861248,7447733614.015419,744463349.6846529,113524877.3651017,Mediterranean
South Africa,2022,9,18.345680555555553,49.354305555555555,0.035625,12.597958333333334,52.48100959406611,1.5383521245825074,1.2017477610282796,1.850851472388669,0.222,14807995795.374916,1224157673.4407852,12663025227.750528,59193097095.30486,2693156984.65312,18619334035.038548,1861158374.2116323,283812193.41275424,Mediterranean
South Africa,2022,10,21.33154569892473,54.61868279569892,0.055138440860215056,13.328615591397849,58.215260752345735,1.597973266237618,1.233825437319575,1.850851472388669,0.222,15301595655.220747,1264962929.2221448,13085126068.675547,61166200331.815025,2782928884.141557,19239978502.873165,1923196986.6853535,293272599.85984606,Mediterranean
South Africa,2022,11,20.212722222222222,62.91444444444444,0.13478472222222224,12.855180555555556,58.98339270450738,1.6043912819426016,1.2423515000409995,1.850851472388669,0.222,14807995795.374916,1224157673.4407852,12663025227.750528,59193097095.30486,2693156984.65312,18619334035.038548,1861158374.2116323,283812193.41275424,Mediterranean
South Africa,2022,12,21.674717741935485,64.04879032258064,0.1448991935483871,12.991827956989248,61.70639482217069,1.6265984003979819,1.2740442785818198,1.850851472388669,0.222,15301595655.220747,1264962929.2221448,13085126068.675547,61166200331.815025,2782928884.141557,19239978502.873165,1923196986.6853535,293272599.85984606,Mediterranean
South Africa,2023,1,23.00036290322581,59.41263440860215,0.07208736559139786,12.855900537634408,62.35218035434941,1.6315858934269114,1.2823131197977442,1.850851472388669,0.222,15301595655.220747,1264962929.2221448,13085126068.675547,61166200331.815025,2782928884.141557,19239978502.873165,1923196986.6853535,293272599.85984606,Mediterranean
South Africa,2023,2,21.670386904761905,68.89821428571429,0.1869717261904762,12.292886904761904,62.937196907841404,1.636037371829474,1.289983658098559,1.8508514723886693,0.22199999999999998,13820796075.683254,1142547161.8780663,11818823545.900494,55246890622.28454,2513613185.676245,17378045099.369312,1737081149.2641902,264891380.5185706,Mediterranean
South Africa,2023,3,21.50315860215054,62.182123655913976,0.10880913978494623,12.913897849462364,60.872148889867915,1.6186752210229012,1.2673531961832707,1.850851472388669,0.222,15301595655.220747,1264962929.2221448,13085126068.675547,61166200331.815025,2782928884.141557,19239978502.873165,1923196986.6853535,293272599.85984606,Mediterranean
South Africa,2023,4,19.095222222222223,54.56236111111111,0.05375,10.44311111111111,55.310707615021805,1.5672599510350642,1.2189619868148067,1.850851472388669,0.222,14807995795.374916,1224157673.4407852,12663025227.750528,59193097095.30486,2693156984.65312,18619334035.038548,1861158374.2116323,283812193.41275424,Mediterranean
South Africa,2023,5,15.973360215053765,60.20336021505376,0.12260752688172044,10.709099462365591,51.9112030949351,1.5310519684689472,1.2022693104053912,1.850851472388669,0.222,15301595655.220747,1264962929.2221448,13085126068.675547,61166200331.815025,2782928884.141557,19239978502.873165,1923196986.6853535,293272599.85984606,Mediterranean
South Africa,2023,6,13.845916666666668,52.988055555555555,0.07893055555555555,11.962722222222222,47.079848211857225,1.4714366475503557,1.2005380561512369,1.850851472388669,0.222,14807995795.374916,1224157673.4407852,12663025227.750528,59193097095.30486,2693156984.65312,18619334035.038548,1861158374.2116323,283812193.41275424,Mediterranean
South Africa,2023,7,12.600255376344085,52.77862903225807,0.03692607526881721,12.008884408602151,45.12648025626069,1.4450945189411257,1.205874950884995,1.850851472388669,0.222,15301595655.220747,1264962929.2221448,13085126068.675547,61166200331.815025,2782928884.141557,19239978502.873165,1923196986.6853535,293272599.85984606,Mediterranean
South Africa,2023,8,14.860527210884353,50.189625850340136,0.01989795918367347,11.223248299319728,47.96476795930878,1.4835985689232105,1.1975046637597089,1.850851472388669,0.22200000000000003,12093196566.222847,999728766.6433079,10341470602.662931,48341029294.49898,2199411537.4667144,15205789461.948147,1519946005.6061664,231779957.95374927,Mediterranean
South Africa,2023,9,17.91633333333333,50.94083333333333,0.1022,15.280916666666666,52.27249162944692,1.537030559633554,1.1982990365328197,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2023,10,19.676833333333335,59.5275,0.09045833333333334,16.28366666666667,56.99956534960557,1.5869953726734394,1.2225433030551776,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2023,11,21.430666666666667,60.585,0.04483333333333333,13.479916666666666,60.55368297089302,1.6188265262471442,1.2562360440423226,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2023,12,21.584083333333336,65.73833333333333,0.13719166666666666,15.25,62.0260659981039,1.6307305711855846,1.2736528415956112,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2024,1,22.782651515151514,64.13257575757575,0.09956060606060606,13.397878787878788,63.71909896580428,1.6426013474531767,1.2985792371146838,1.850851472388669,0.222,2714799229.1520677,224428906.79747728,2321554625.087597,10852067800.805893,493745447.1864053,3413544573.0904,341212368.60546595,52032235.45900494,Mediterranean
South Africa,2024,2,22.924444444444447,62.333333333333336,0.08096296296296296,13.932222222222222,63.32271721273448,1.6389718385943455,1.295035813230866,1.850851472388669,0.222,2221199369.306237,183623651.01611778,1899453784.1625793,8878964564.29573,403973547.697968,2792900105.255782,279173756.13174486,42571829.011913136,Mediterranean
South Africa,2024,3,22.563863636363635,63.233333333333334,0.05288636363636364,13.704999999999998,63.194134984405075,1.6386818865282486,1.2914936879114427,1.850851472388669,0.222,2714799229.1520677,224428906.79747728,2321554625.087597,10852067800.805893,493745447.1864053,3413544573.0904,341212368.60546595,52032235.45900494,Mediterranean
South Africa,2024,4,19.3125,64.28083333333333,0.12970833333333334,12.445166666666667,58.28514461237403,1.5989110108697748,1.2336471051599032,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2024,5,18.89875,52.60666666666667,0.026824999999999998,9.193666666666667,54.783878142115945,1.5638774716512212,1.2103658948644411,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2024,6,15.300916666666666,55.87416666666667,0.06730833333333333,11.385583333333335,50.35289533227084,1.513678790295234,1.196708972404631,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2024,7,14.119166666666667,48.108333333333334,0.06323333333333334,13.864166666666666,46.58721709284817,1.466088092392518,1.1983929067435608,1.8508514723886689,0.22199999999999998,2467999299.2291527,204026278.90679753,2110504204.625088,9865516182.550812,448859497.44218665,3103222339.1730914,310193062.3686054,47302032.23545904,Mediterranean
South Africa,2024,8,15.561666666666667,52.2375,0.06454166666666666,15.61875,49.22204061520565,1.50417208954758,1.184313181816484,1.850851472388669,0.222,493599859.8458305,40805255.78135951,422100840.9250176,1973103236.510162,89771899.48843732,620644467.8346182,62038612.47372108,9460406.447091807,Mediterranean
South Sudan,2022,8,23.715625,86.12905092592592,0.2714872685185185,5.018460648148148,71.26864440336591,1.685235090606847,1.4375021311821683,3.788,0.3972,21341346.810545012,688430.5422756455,20652916.268269353,0.0,0.0,0.0,688430.5422756455,0.0,Savana
South Sudan,2022,9,24.831087962962965,81.21851851851852,0.22205555555555556,5.449953703703703,71.87133567342204,1.6874465690477498,1.4518065190224305,3.788,0.3972,53353367.02636253,1721076.3556891137,51632290.670673385,0.0,0.0,0.0,1721076.3556891137,0.0,Savana
South Sudan,2022,10,26.077262544802867,72.72267025089606,0.14963709677419354,5.751232078853047,71.6641309792522,1.6866756614626985,1.446917272708825,3.7879999999999994,0.3972,55131812.59390795,1778445.5675454175,53353367.02636249,0.0,0.0,0.0,1778445.5675454175,0.0,Savana
South Sudan,2022,11,28.021481481481484,49.06736111111111,0.03580787037037037,6.859166666666666,67.510494869255,1.6647534392204761,1.366347756972851,3.788,0.3972,53353367.02636253,1721076.3556891137,51632290.670673385,0.0,0.0,0.0,1721076.3556891137,0.0,Savana
South Sudan,2022,12,29.05712365591398,31.002464157706093,0.00396505376344086,8.486178315412188,63.243737387305,1.6383565859037592,1.2940387675125575,3.7879999999999994,0.3972,55131812.59390795,1778445.5675454175,53353367.02636249,0.0,0.0,0.0,1778445.5675454175,0.0,Savana
South Sudan,2023,1,29.948543906810034,22.703853046594983,0.00015681003584229393,9.900067204301076,61.148037664502034,1.6237135575280133,1.2630462615812565,3.7879999999999994,0.3972,55131812.59390795,1778445.5675454175,53353367.02636249,0.0,0.0,0.0,1778445.5675454175,0.0,Savana
South Sudan,2023,2,31.625694444444445,17.724454365079364,0.0009821428571428572,10.213492063492064,60.69262716060407,1.6197682540281435,1.258369296557612,3.788,0.3972,49796475.891271695,1606337.9319765063,48190137.95929516,0.0,0.0,0.0,1606337.9319765063,0.0,Savana
South Sudan,2023,3,31.57410394265233,33.255376344086024,0.046366487455197135,8.09182347670251,66.26619691001142,1.656551699180408,1.346618718984837,3.7879999999999994,0.3972,55131812.59390795,1778445.5675454175,53353367.02636249,0.0,0.0,0.0,1778445.5675454175,0.0,Savana
South Sudan,2023,4,31.34398148148148,41.170138888888886,0.10913194444444445,8.758287037037038,69.09075203060816,1.6727790121942503,1.397849234488321,3.788,0.3972,53353367.02636253,1721076.3556891137,51632290.670673385,0.0,0.0,0.0,1721076.3556891137,0.0,Savana
South Sudan,2023,5,30.9706541218638,49.075268817204304,0.05311379928315412,8.697401433691756,71.69070046445381,1.6871961171912782,1.4464074831786298,3.7879999999999994,0.3972,55131812.59390795,1778445.5675454175,53353367.02636249,0.0,0.0,0.0,1778445.5675454175,0.0,Savana
South Sudan,2023,6,26.95173611111111,70.83657407407408,0.22871527777777775,6.272546296296297,72.48582900885378,1.6903933344871538,1.4645252977757832,3.788,0.3972,53353367.02636253,1721076.3556891137,51632290.670673385,0.0,0.0,0.0,1721076.3556891137,0.0,Savana
South Sudan,2023,7,26.430197132616485,74.60483870967742,0.14269041218637993,5.977912186379928,72.76510741730972,1.6905345883627227,1.4735358745612972,3.7879999999999994,0.3972,55131812.59390795,1778445.5675454175,53353367.02636249,0.0,0.0,0.0,1778445.5675454175,0.0,Savana
South Sudan,2023,8,26.098229166666666,75.14027777777778,0.2172048611111111,5.437048611111111,72.26863696269535,1.6891217952481443,1.46065000643206,3.7879999999999994,0.3972,35568911.350908354,1147384.237126076,34421527.11378226,0.0,0.0,0.0,1147384.237126076,0.0,Savana
Sudan,2022,8,30.572569444444444,53.46875,0.05291666666666667,16.253333333333334,73.43025172964813,1.692332441585249,1.4910556174654839,5.331814230019813,0.3972,646780494.4679687,383800027.31867236,230968446.93347904,0.0,0.0,0.0,383800027.31867236,0.0,Steppe
Sudan,2022,9,31.85661111111111,46.97,0.024497222222222222,14.694833333333333,73.17324925061762,1.6912716713381994,1.4852733261604643,5.331814230019813,0.3972,1616951236.1699219,959500068.2966809,577421117.3336976,0.0,0.0,0.0,959500068.2966809,0.0,Steppe
Sudan,2022,10,31.81991935483871,36.67688172043011,0.006634408602150537,14.753817204301075,68.933466971458,1.6698687133149448,1.4004068913453531,5.3318142300198135,0.3972,1670849610.7089193,991483403.9065703,596668487.9114875,0.0,0.0,0.0,991483403.9065703,0.0,Steppe
Sudan,2022,11,28.319499999999998,34.58861111111111,0.02030555555555556,18.087583333333335,63.30196325972812,1.6317310764734345,1.3138604714943583,5.331814230019813,0.3972,1616951236.1699219,959500068.2966809,577421117.3336976,0.0,0.0,0.0,959500068.2966809,0.0,Steppe
Sudan,2022,12,25.157123655913978,37.3491935483871,0.020860215053763443,18.58029569892473,60.12879932184912,1.6087936792570765,1.2689988700340173,5.3318142300198135,0.3972,1670849610.7089193,991483403.9065703,596668487.9114875,0.0,0.0,0.0,991483403.9065703,0.0,Steppe
Sudan,2023,1,24.205376344086023,35.53682795698925,0.012043010752688174,19.123655913978496,57.89019245300754,1.5880407993615466,1.2496741557073008,5.3318142300198135,0.3972,1670849610.7089193,991483403.9065703,596668487.9114875,0.0,0.0,0.0,991483403.9065703,0.0,Steppe
Sudan,2023,2,25.14547619047619,31.96785714285714,0.0023511904761904763,21.440386904761905,57.630451697654124,1.5861572572872802,1.2460181425853962,5.331814230019813,0.39720000000000005,1509154487.091927,895533397.0769022,538926376.1781178,0.0,0.0,0.0,895533397.0769022,0.0,Steppe
Sudan,2023,3,28.99997311827957,24.201612903225808,0.0006155913978494623,18.053817204301076,59.06130401027499,1.601314993168831,1.253265757590065,5.3318142300198135,0.3972,1670849610.7089193,991483403.9065703,596668487.9114875,0.0,0.0,0.0,991483403.9065703,0.0,Steppe
Sudan,2023,4,31.730249999999998,23.514722222222222,0.002597222222222222,16.340166666666665,61.646127632263514,1.6204329285196768,1.2886410064474816,5.331814230019813,0.3972,1616951236.1699219,959500068.2966809,577421117.3336976,0.0,0.0,0.0,959500068.2966809,0.0,Steppe
Sudan,2023,5,33.99494623655914,22.14569892473118,0.012405913978494623,14.872930107526882,63.92216780565779,1.6368385159921537,1.3209456888752849,5.3318142300198135,0.3972,1670849610.7089193,991483403.9065703,596668487.9114875,0.0,0.0,0.0,991483403.9065703,0.0,Steppe
Sudan,2023,6,34.06377777777778,36.07555555555555,0.023875,14.102388888888889,72.00217912451824,1.6860542946243713,1.4599603068586107,5.331814230019813,0.3972,1616951236.1699219,959500068.2966809,577421117.3336976,0.0,0.0,0.0,959500068.2966809,0.0,Steppe
Sudan,2023,7,33.99236559139785,39.11801075268817,0.010002688172043011,19.381424731182793,73.31726492105429,1.6916781516956227,1.4890202551918663,5.3318142300198135,0.3972,1670849610.7089193,991483403.9065703,596668487.9114875,0.0,0.0,0.0,991483403.9065703,0.0,Steppe
Sudan,2023,8,32.19079166666666,48.634166666666665,0.09035416666666667,16.512083333333333,74.28747457667458,1.695125150169148,1.5123521436725036,5.331814230019813,0.3972,1077967490.7799478,639666712.1977873,384947411.5557984,0.0,0.0,0.0,639666712.1977873,0.0,Steppe
Tanzania,2022,8,21.40763888888889,59.733217592592595,0.0315625,12.238252314814815,60.619258583632025,1.618379767089144,1.2596457390573619,2.663555122284844,0.216,315645403.63338363,101199289.71451986,209282884.85179627,0.0,208594454.30952054,0.0,101199289.71451986,0.0,Savana
Tanzania,2022,9,22.170023148148147,59.136574074074076,0.038287037037037036,11.978912037037038,61.677617743776835,1.6262468984996648,1.274024298596919,2.663555122284844,0.216,789113509.083459,252998224.28629965,523207212.1294907,0.0,521486135.7738014,0.0,252998224.28629965,0.0,Savana
Tanzania,2022,10,23.39005376344086,55.31137992831541,0.02620967741935484,11.888844086021505,62.43869985817704,1.631517130490936,1.2854079504768094,2.663555122284844,0.216,815417292.7195743,261431498.4291763,540647452.533807,0.0,538869006.9662614,0.0,261431498.4291763,0.0,Savana
Tanzania,2022,11,23.495185185185186,63.043055555555554,0.1461550925925926,9.817939814814816,64.80128679884838,1.648411055534337,1.319306324587377,2.663555122284844,0.216,789113509.083459,252998224.28629965,523207212.1294907,0.0,521486135.7738014,0.0,252998224.28629965,0.0,Savana
Tanzania,2022,12,22.761760752688172,71.73700716845879,0.3113216845878136,8.190076164874553,65.84922300567546,1.6550448499893966,1.3366597128157685,2.663555122284844,0.216,815417292.7195743,261431498.4291763,540647452.533807,0.0,538869006.9662614,0.0,261431498.4291763,0.0,Savana
Tanzania,2023,1,22.626456093189965,73.39717741935483,0.17066532258064518,8.1578853046595,66.09838645001521,1.6554451619454034,1.3439591265461512,2.663555122284844,0.216,815417292.7195743,261431498.4291763,540647452.533807,0.0,538869006.9662614,0.0,261431498.4291763,0.0,Savana
Tanzania,2023,2,23.417063492063495,69.76438492063492,0.15609126984126984,8.137996031746033,66.41750171013092,1.657385176500276,1.3494594927028307,2.663555122284844,0.216,736505941.8112284,236131676.00054634,488326731.32085794,0.0,486720393.38888127,0.0,236131676.00054634,0.0,Savana
Tanzania,2023,3,21.966151433691756,77.11917562724014,0.5713575268817204,7.5065412186379925,65.79338632521633,1.6537857544390357,1.3381768432210792,2.663555122284844,0.216,815417292.7195743,261431498.4291763,540647452.533807,0.0,538869006.9662614,0.0,261431498.4291763,0.0,Savana
Tanzania,2023,4,21.557499999999997,82.1261574074074,0.3649074074074074,8.195694444444445,66.5162738131372,1.6592271201282907,1.3478146953979737,2.663555122284844,0.216,789113509.083459,252998224.28629965,523207212.1294907,0.0,521486135.7738014,0.0,252998224.28629965,0.0,Savana
Tanzania,2023,5,21.50024641577061,75.72804659498208,0.07465277777777778,8.941756272401435,64.79603293005351,1.6484754521756126,1.3189560238935027,2.663555122284844,0.216,815417292.7195743,261431498.4291763,540647452.533807,0.0,538869006.9662614,0.0,261431498.4291763,0.0,Savana
Tanzania,2023,6,21.08613425925926,68.1900462962963,0.032650462962962964,9.4575,62.21762674037887,1.6295352597053887,1.2833173462334229,2.663555122284844,0.216,789113509.083459,252998224.28629965,523207212.1294907,0.0,521486135.7738014,0.0,252998224.28629965,0.0,Savana
Tanzania,2023,7,20.81209677419355,62.2921146953405,0.008803763440860216,11.444601254480286,60.209899377363044,1.6137623835480528,1.2583294264960254,2.663555122284844,0.216,815417292.7195743,261431498.4291763,540647452.533807,0.0,538869006.9662614,0.0,261431498.4291763,0.0,Savana
Tanzania,2023,8,21.244895833333334,61.68125,0.017309027777777777,11.80201388888889,60.80419631738517,1.6191638964703836,1.2637505552238504,2.663555122284844,0.21600000000000003,526075672.722306,168665482.8575331,348804808.0863271,0.0,347657423.8492009,0.0,168665482.8575331,0.0,Savana
Togo,2022,8,23.769386574074073,83.70659722222223,0.519519675925926,11.015219907407406,70.83532109768548,1.6842571601939724,1.4255672638881283,2.3619364148148145,0.3972,57828165.55115419,7572735.9650321,22718207.895096295,0.0,20308700.99713154,0.0,7572735.9650321,0.0,Savana
Togo,2022,9,24.338749999999997,85.34976851851852,0.41106018518518517,9.215810185185186,72.24140845158716,1.6896974427513973,1.4581823182808253,2.3619364148148145,0.3972,144570413.87788546,18931839.912580248,56795519.73774074,0.0,50771752.49282885,0.0,18931839.912580248,0.0,Savana
Togo,2022,10,26.435618279569894,73.83758960573476,0.13739247311827957,8.2355958781362,72.653891224661,1.6894849318173024,1.472626042197622,2.3619364148148145,0.3972,149389427.67381498,19562901.24299959,58688703.728998765,0.0,52464144.24258982,0.0,19562901.24299959,0.0,Savana
Togo,2022,11,28.12497685185185,50.31967592592593,0.022525462962962962,8.930347222222222,68.17179954965708,1.6613765196559356,1.3976906182647872,2.3619364148148145,0.3972,144570413.87788546,18931839.912580248,56795519.73774074,0.0,50771752.49282885,0.0,18931839.912580248,0.0,Savana
Togo,2022,12,27.999395161290323,41.25784050179212,0.008915770609318998,10.008467741935485,64.80330514578202,1.6363957446507378,1.3517699081078847,2.3619364148148145,0.3972,149389427.67381498,19562901.24299959,58688703.728998765,0.0,52464144.24258982,0.0,19562901.24299959,0.0,Savana
Togo,2023,1,28.29312275985663,39.31810035842294,0.007885304659498209,10.065456989247311,64.33661690276192,1.6327043752451222,1.3460290435210016,2.3619364148148145,0.3972,149389427.67381498,19562901.24299959,58688703.728998765,0.0,52464144.24258982,0.0,19562901.24299959,0.0,Savana
Togo,2023,2,29.659623015873017,42.229414682539684,0.0194469246031746,10.938665674603174,67.04258559801195,1.6509962527773696,1.3877053136776054,2.3619364148148145,0.3972,134932386.28602645,17669717.251741566,53009151.75522469,0.0,47386968.99330693,0.0,17669717.251741566,0.0,Savana
Togo,2023,3,30.335640681003582,53.96818996415771,0.1348633512544803,11.16326164874552,72.38789189492003,1.685600889338251,1.474153323319496,2.3619364148148145,0.3972,149389427.67381498,19562901.24299959,58688703.728998765,0.0,52464144.24258982,0.0,19562901.24299959,0.0,Savana
Togo,2023,4,29.454074074074075,61.5462962962963,0.20378472222222221,11.257546296296296,73.79786144847691,1.6932628150482358,1.5009089263658983,2.3619364148148145,0.3972,144570413.87788546,18931839.912580248,56795519.73774074,0.0,50771752.49282885,0.0,18931839.912580248,0.0,Savana
Togo,2023,5,28.841621863799283,67.78024193548387,0.27147177419354834,11.012343189964158,74.8902955053863,1.6972697527161598,1.526841202559519,2.3619364148148145,0.3972,149389427.67381498,19562901.24299959,58688703.728998765,0.0,52464144.24258982,0.0,19562901.24299959,0.0,Savana
Togo,2023,6,26.135185185185186,78.44537037037037,0.44061342592592595,10.643449074074073,73.48257907588614,1.6937331714612534,1.4890386022073392,2.3619364148148145,0.3972,144570413.87788546,18931839.912580248,56795519.73774074,0.0,50771752.49282885,0.0,18931839.912580248,0.0,Savana
Togo,2023,7,25.522939068100357,82.14045698924731,0.3202777777777778,10.365770609318997,73.45896695937031,1.693776096392003,1.4881288521994647,2.3619364148148145,0.3972,149389427.67381498,19562901.24299959,58688703.728998765,0.0,52464144.24258982,0.0,19562901.24299959,0.0,Savana
Togo,2023,8,24.42795138888889,85.38125,0.4825520833333333,10.880763888888888,72.41264793154605,1.690396437010469,1.4620560383832573,2.3619364148148145,0.3972,96380275.9185903,12621226.608386833,37863679.825160496,0.0,33847834.99521924,0.0,12621226.608386833,0.0,Savana
Tunisia,2022,8,29.236145833333335,50.71076388888889,0.015381944444444443,13.4990625,70.44627538292387,1.6808422823657787,1.4216918436721913,1.4265023278696267,0.3972,599663629.9929922,16398037.841625795,518430273.30063075,0.0,517673440.7848635,0.0,16398037.841625795,0.0,Savana
Tunisia,2022,9,28.535444444444447,50.42597222222222,0.03098611111111111,13.524472222222222,69.18932438990986,1.6721813327437325,1.4027754382289583,1.4265023278696265,0.3972,1499159074.9824803,40995094.60406449,1296075683.251577,0.0,1294183601.9621587,0.0,40995094.60406449,0.0,Savana
Tunisia,2022,10,23.83439516129032,52.01706989247312,0.0062903225806451605,11.85225806451613,62.66539844062386,1.6333195320339793,1.288171610280639,1.4265023278696267,0.3972,1549131044.148563,42361597.757533304,1339278206.0266294,0.0,1337323055.3608973,0.0,42361597.757533304,0.0,Savana
